Entity,Code,Year,Low-carbon energy (TWh - equivalent)
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.001711111
Saudi Arabia,SAU,2009,0.0016999999
Saudi Arabia,SAU,2010,0.01136111
Saudi Arabia,SAU,2011,0.014861111
Saudi Arabia,SAU,2012,0.070295
Saudi Arabia,SAU,2013,0.11576222
Saudi Arabia,SAU,2014,0.124296114
Saudi Arabia,SAU,2015,0.12355639
Saudi Arabia,SAU,2016,0.12282527
Saudi Arabia,SAU,2017,0.17307971
Saudi Arabia,SAU,2018,0.4219622
Saudi Arabia,SAU,2019,0.5449519
Saudi Arabia,SAU,2020,0.54443777
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0.2713375
Singapore,SGP,1988,0.2713375
Singapore,SGP,1989,0.2713375
Singapore,SGP,1990,0.2713375
Singapore,SGP,1991,0.78209
Singapore,SGP,1992,0.78209
Singapore,SGP,1993,0.78209
Singapore,SGP,1994,0.78209
Singapore,SGP,1995,0.78209
Singapore,SGP,1996,0.78209
Singapore,SGP,1997,0.78209
Singapore,SGP,1998,0.78209
Singapore,SGP,1999,0.78209
Singapore,SGP,2000,0.78209
Singapore,SGP,2001,1.5099125
Singapore,SGP,2002,1.5099125
Singapore,SGP,2003,1.5801411
Singapore,SGP,2004,1.5290658
Singapore,SGP,2005,1.5247844
Singapore,SGP,2006,1.5123541
Singapore,SGP,2007,1.5757014
Singapore,SGP,2008,1.6635965
Singapore,SGP,2009,1.6869984
Singapore,SGP,2010,1.8828843
Singapore,SGP,2011,1.9453733
Singapore,SGP,2012,2.0517993
Singapore,SGP,2013,2.2870004
Singapore,SGP,2014,2.4403672
Singapore,SGP,2015,2.7242196
Singapore,SGP,2016,2.7955236
Singapore,SGP,2017,2.8003063
Singapore,SGP,2018,2.7916389
Singapore,SGP,2019,2.9399693
Singapore,SGP,2020,2.9611535
Slovakia,SVK,1965,6.5732636
Slovakia,SVK,1966,6.298833
Slovakia,SVK,1967,5.397133
Slovakia,SVK,1968,4.952817
Slovakia,SVK,1969,3.855095
Slovakia,SVK,1970,5.8153124
Slovakia,SVK,1971,4.364516
Slovakia,SVK,1972,4.580005
Slovakia,SVK,1973,4.5674434
Slovakia,SVK,1974,7.952419
Slovakia,SVK,1975,6.4505076
Slovakia,SVK,1976,7.224343
Slovakia,SVK,1977,7.4439063
Slovakia,SVK,1978,6.7337513
Slovakia,SVK,1979,11.663112
Slovakia,SVK,1980,19.508003
Slovakia,SVK,1981,20.378405
Slovakia,SVK,1982,21.67485
Slovakia,SVK,1983,22.867922
Slovakia,SVK,1984,25.138887
Slovakia,SVK,1985,32.88151
Slovakia,SVK,1986,38.19728
Slovakia,SVK,1987,38.381214
Slovakia,SVK,1988,37.74716
Slovakia,SVK,1989,40.29728
Slovakia,SVK,1990,39.711468
Slovakia,SVK,1991,37.331154
Slovakia,SVK,1992,37.082226
Slovakia,SVK,1993,42.84358
Slovakia,SVK,1994,48.616188
Slovakia,SVK,1995,46.882767
Slovakia,SVK,1996,44.4184
Slovakia,SVK,1997,43.437004
Slovakia,SVK,1998,44.948116
Slovakia,SVK,1999,50.44925
Slovakia,SVK,2000,60.448475
Slovakia,SVK,2001,63.18097
Slovakia,SVK,2002,66.146225
Slovakia,SVK,2003,59.57201
Slovakia,SVK,2004,58.66822
Slovakia,SVK,2005,61.773674
Slovakia,SVK,2006,62.646576
Slovakia,SVK,2007,55.36393
Slovakia,SVK,2008,58.183365
Slovakia,SVK,2009,51.826828
Slovakia,SVK,2010,55.14666
Slovakia,SVK,2011,54.555294
Slovakia,SVK,2012,55.942238
Slovakia,SVK,2013,58.568897
Slovakia,SVK,2014,58.149338
Slovakia,SVK,2015,56.77634
Slovakia,SVK,2016,56.328087
Slovakia,SVK,2017,56.79729
Slovakia,SVK,2018,53.93294
Slovakia,SVK,2019,57.110428
Slovakia,SVK,2020,57.87684
Slovakia,SVK,2021,58.98329
Slovenia,SVN,1990,21.909079
Slovenia,SVN,1991,24.72019
Slovenia,SVN,1992,21.389544
Slovenia,SVN,1993,20.19967
Slovenia,SVN,1994,23.128912
Slovenia,SVN,1995,23.17661
Slovenia,SVN,1996,23.790977
Slovenia,SVN,1997,23.38154
Slovenia,SVN,1998,24.443098
Slovenia,SVN,1999,24.480112
Slovenia,SVN,2000,25.069958
Slovenia,SVN,2001,26.201635
Slovenia,SVN,2002,25.47909
Slovenia,SVN,2003,23.455921
Slovenia,SVN,2004,27.281963
Slovenia,SVN,2005,26.429
Slovenia,SVN,2006,25.682352
Slovenia,SVN,2007,25.01966
Slovenia,SVN,2008,29.137821
Slovenia,SVN,2009,29.174704
Slovenia,SVN,2010,28.348673
Slovenia,SVN,2011,27.265142
Slovenia,SVN,2012,26.535057
Slovenia,SVN,2013,27.907066
Slovenia,SVN,2014,34.597378
Slovenia,SVN,2015,26.456564
Slovenia,SVN,2016,28.370092
Slovenia,SVN,2017,28.054714
Slovenia,SVN,2018,28.672781
Slovenia,SVN,2019,28.16516
Slovenia,SVN,2020,30.837212
Slovenia,SVN,2021,28.40201
South Africa,ZAF,1965,0.10940861
South Africa,ZAF,1966,0.10645166
South Africa,ZAF,1967,0.07688166
South Africa,ZAF,1968,0.07096777
South Africa,ZAF,1969,0.062096667
South Africa,ZAF,1970,0.07392472
South Africa,ZAF,1971,0.33118275
South Africa,ZAF,1972,2.466129
South Africa,ZAF,1973,2.9126344
South Africa,ZAF,1974,3.347312
South Africa,ZAF,1975,3.311828
South Africa,ZAF,1976,5.5473123
South Africa,ZAF,1977,5.7483873
South Africa,ZAF,1978,5.6389785
South Africa,ZAF,1979,3.3827958
South Africa,ZAF,1980,2.9333334
South Africa,ZAF,1981,4.887903
South Africa,ZAF,1982,3.004301
South Africa,ZAF,1983,1.7594085
South Africa,ZAF,1984,12.7931595
South Africa,ZAF,1985,16.926552
South Africa,ZAF,1986,29.777838
South Africa,ZAF,1987,22.280407
South Africa,ZAF,1988,39.124043
South Africa,ZAF,1989,39.65191
South Africa,ZAF,1990,26.960722
South Africa,ZAF,1991,31.801075
South Africa,ZAF,1992,28.578493
South Africa,ZAF,1993,21.01789
South Africa,ZAF,1994,30.691187
South Africa,ZAF,1995,33.631
South Africa,ZAF,1996,37.50354
South Africa,ZAF,1997,42.538136
South Africa,ZAF,1998,44.046833
South Africa,ZAF,1999,39.20082
South Africa,ZAF,2000,41.72349
South Africa,ZAF,2001,36.6561
South Africa,ZAF,2002,41.17403
South Africa,ZAF,2003,39.001453
South Africa,ZAF,2004,40.993267
South Africa,ZAF,2005,36.28363
South Africa,ZAF,2006,37.001785
South Africa,ZAF,2007,40.275146
South Africa,ZAF,2008,40.18111
South Africa,ZAF,2009,39.95491
South Africa,ZAF,2010,40.636528
South Africa,ZAF,2011,44.244904
South Africa,ZAF,2012,38.598236
South Africa,ZAF,2013,42.18808
South Africa,ZAF,2014,47.685127
South Africa,ZAF,2015,48.955067
South Africa,ZAF,2016,62.61652
South Africa,ZAF,2017,71.773026
South Africa,ZAF,2018,67.25988
South Africa,ZAF,2019,73.793304
South Africa,ZAF,2020,78.49515
South Africa,ZAF,2021,73.31225
South America,,1965,117.04223
South America,,1966,130.3891
South America,,1967,137.95128
South America,,1968,146.52084
South America,,1969,158.00797
South America,,1970,187.75946
South America,,1971,209.78346
South America,,1972,238.08115
South America,,1973,268.38348
South America,,1974,311.70883
South America,,1975,344.2718
South America,,1976,382.7621
South America,,1977,422.44205
South America,,1978,467.08524
South America,,1979,528.5581
South America,,1980,590.4359
South America,,1981,597.84344
South America,,1982,645.57996
South America,,1983,700.536
South America,,1984,777.59906
South America,,1985,848.3865
South America,,1986,900.96375
South America,,1987,965.6398
South America,,1988,997.2186
South America,,1989,1023.7119
South America,,1990,1073.238
South America,,1991,1145.6339
South America,,1992,1172.582
South America,,1993,1258.0907
South America,,1994,1335.8145
South America,,1995,1387.9076
South America,,1996,1440.7772
South America,,1997,1527.004
South America,,1998,1557.7181
South America,,1999,1558.5359
South America,,2000,1645.2396
South America,,2001,1570.4426
South America,,2002,1632.562
South America,,2003,1697.5757
South America,,2004,1736.813
South America,,2005,1818.5846
South America,,2006,1902.0883
South America,,2007,1965.1392
South America,,2008,1980.0214
South America,,2009,2030.1151
South America,,2010,2054.7234
South America,,2011,2166.5002
South America,,2012,2139.365
South America,,2013,2091.5486
South America,,2014,2064.4487
South America,,2015,2057.1362
South America,,2016,2138.6577
South America,,2017,2209.9065
South America,,2018,2270.4739
South America,,2019,2289.5264
South America,,2020,2312.6777
South America,,2021,2289.2605
South Korea,KOR,1965,2.100725
South Korea,KOR,1966,2.9135866
South Korea,KOR,1967,2.8185163
South Korea,KOR,1968,2.748471
South Korea,KOR,1969,4.224095
South Korea,KOR,1970,3.6095493
South Korea,KOR,1971,3.9031546
South Korea,KOR,1972,4.045386
South Korea,KOR,1973,3.798149
South Korea,KOR,1974,5.6356015
South Korea,KOR,1975,4.976048
South Korea,KOR,1976,5.289051
South Korea,KOR,1977,4.3210707
South Korea,KOR,1978,11.940281
South Korea,KOR,1979,15.733318
South Korea,KOR,1980,15.545005
South Korea,KOR,1981,15.902254
South Korea,KOR,1982,15.790421
South Korea,KOR,1983,32.222385
South Korea,KOR,1984,39.36863
South Korea,KOR,1985,56.933064
South Korea,KOR,1986,89.52938
South Korea,KOR,1987,123.28017
South Korea,KOR,1988,119.662476
South Korea,KOR,1989,143.1638
South Korea,KOR,1990,163.91974
South Korea,KOR,1991,170.09373
South Korea,KOR,1992,169.57036
South Korea,KOR,1993,177.47769
South Korea,KOR,1994,173.36908
South Korea,KOR,1995,199.1598
South Korea,KOR,1996,218.22552
South Korea,KOR,1997,227.31342
South Korea,KOR,1998,267.3509
South Korea,KOR,1999,305.05243
South Korea,KOR,2000,321.35956
South Korea,KOR,2001,323.294
South Korea,KOR,2002,343.66687
South Korea,KOR,2003,375.73322
South Korea,KOR,2004,375.04245
South Korea,KOR,2005,415.2242
South Korea,KOR,2006,418.1745
South Korea,KOR,2007,401.71304
South Korea,KOR,2008,421.8628
South Korea,KOR,2009,412.03604
South Korea,KOR,2010,423.77637
South Korea,KOR,2011,449.63657
South Korea,KOR,2012,437.19373
South Korea,KOR,2013,412.14594
South Korea,KOR,2014,464.38766
South Korea,KOR,2015,489.23233
South Korea,KOR,2016,485.65344
South Korea,KOR,2017,463.31784
South Korea,KOR,2018,435.6378
South Korea,KOR,2019,472.6402
South Korea,KOR,2020,508.33392
South Korea,KOR,2021,526.88995
South and Central America (BP),,1965,131.16107
South and Central America (BP),,1966,145.26901
South and Central America (BP),,1967,153.38043
South and Central America (BP),,1968,162.61926
South and Central America (BP),,1969,175.0237
South and Central America (BP),,1970,207.0866
South and Central America (BP),,1971,234.70299
South and Central America (BP),,1972,264.51508
South and Central America (BP),,1973,295.01395
South and Central America (BP),,1974,338.80093
South and Central America (BP),,1975,370.56897
South and Central America (BP),,1976,412.47327
South and Central America (BP),,1977,455.29324
South and Central America (BP),,1978,509.77188
South and Central America (BP),,1979,579.0861
South and Central America (BP),,1980,646.0518
South and Central America (BP),,1981,655.13495
South and Central America (BP),,1982,708.9618
South and Central America (BP),,1983,775.33575
South and Central America (BP),,1984,864.5197
South and Central America (BP),,1985,947.00104
South and Central America (BP),,1986,1020.93494
South and Central America (BP),,1987,1088.9446
South and Central America (BP),,1988,1127.7915
South and Central America (BP),,1989,1159.7595
South and Central America (BP),,1990,1204.3329
South and Central America (BP),,1991,1278.5187
South and Central America (BP),,1992,1300.874
South and Central America (BP),,1993,1390.039
South and Central America (BP),,1994,1469.1632
South and Central America (BP),,1995,1524.1327
South and Central America (BP),,1996,1586.8584
South and Central America (BP),,1997,1668.9294
South and Central America (BP),,1998,1698.9686
South and Central America (BP),,1999,1710.9827
South and Central America (BP),,2000,1786.5691
South and Central America (BP),,2001,1699.1189
South and Central America (BP),,2002,1772.4563
South and Central America (BP),,2003,1836.8936
South and Central America (BP),,2004,1886.9426
South and Central America (BP),,2005,1978.1073
South and Central America (BP),,2006,2058.4912
South and Central America (BP),,2007,2147.845
South and Central America (BP),,2008,2203.5938
South and Central America (BP),,2009,2267.6902
South and Central America (BP),,2010,2319.603
South and Central America (BP),,2011,2421.9414
South and Central America (BP),,2012,2399.3674
South and Central America (BP),,2013,2379.5227
South and Central America (BP),,2014,2371.8452
South and Central America (BP),,2015,2406.4614
South and Central America (BP),,2016,2476.694
South and Central America (BP),,2017,2574.627
South and Central America (BP),,2018,2672.5063
South and Central America (BP),,2019,2707.5923
South and Central America (BP),,2020,2716.5671
South and Central America (BP),,2021,2722.9495
Spain,ESP,1965,58.214245
Spain,ESP,1966,80.601616
Spain,ESP,1967,66.996506
Spain,ESP,1968,72.35056
Spain,ESP,1969,92.84503
Spain,ESP,1970,84.890564
Spain,ESP,1971,101.40461
Spain,ESP,1972,118.557205
Spain,ESP,1973,104.24277
Spain,ESP,1974,111.04742
Spain,ESP,1975,98.84085
Spain,ESP,1976,83.93006
Spain,ESP,1977,136.6779
Spain,ESP,1978,141.73466
Spain,ESP,1979,157.00801
Spain,ESP,1980,103.24996
Spain,ESP,1981,93.38509
Spain,ESP,1982,104.30293
Spain,ESP,1983,112.01607
Spain,ESP,1984,160.36043
Spain,ESP,1985,174.04102
Spain,ESP,1986,186.3475
Spain,ESP,1987,199.87553
Spain,ESP,1988,249.56842
Spain,ESP,1989,218.37247
Spain,ESP,1990,230.92451
Spain,ESP,1991,240.17122
Spain,ESP,1992,216.39224
Spain,ESP,1993,233.37152
Spain,ESP,1994,242.86627
Spain,ESP,1995,229.7664
Spain,ESP,1996,282.1003
Spain,ESP,1997,266.64978
Spain,ESP,1998,276.8754
Spain,ESP,1999,248.26668
Spain,ESP,2000,283.57074
Spain,ESP,2001,326.08246
Spain,ESP,2002,280.61377
Spain,ESP,2003,338.76663
Spain,ESP,2004,325.23212
Spain,ESP,2005,281.43945
Spain,ESP,2006,315.26895
Spain,ESP,2007,316.92645
Spain,ESP,2008,337.6762
Spain,ESP,2009,352.1931
Spain,ESP,2010,450.38547
Spain,ESP,2011,412.41202
Spain,ESP,2012,426.83005
Spain,ESP,2013,463.7834
Spain,ESP,2014,461.46005
Spain,ESP,2015,423.82843
Spain,ESP,2016,446.47653
Spain,ESP,2017,400.59393
Spain,ESP,2018,440.02884
Spain,ESP,2019,423.9269
Spain,ESP,2020,465.08087
Spain,ESP,2021,488.89728
Sri Lanka,LKA,1965,1.0793011
Sri Lanka,LKA,1966,1.1798387
Sri Lanka,LKA,1967,1.2123655
Sri Lanka,LKA,1968,1.4016128
Sri Lanka,LKA,1969,1.6233872
Sri Lanka,LKA,1970,2.1890593
Sri Lanka,LKA,1971,2.4409945
Sri Lanka,LKA,1972,2.5048654
Sri Lanka,LKA,1973,2.0571775
Sri Lanka,LKA,1974,2.9498925
Sri Lanka,LKA,1975,3.1834946
Sri Lanka,LKA,1976,3.2807794
Sri Lanka,LKA,1977,3.5894892
Sri Lanka,LKA,1978,4.0401344
Sri Lanka,LKA,1979,4.322527
Sri Lanka,LKA,1980,4.37664
Sri Lanka,LKA,1981,4.647204
Sri Lanka,LKA,1982,4.7536554
Sri Lanka,LKA,1983,3.599247
Sri Lanka,LKA,1984,6.1866126
Sri Lanka,LKA,1985,7.083763
Sri Lanka,LKA,1986,7.821532
Sri Lanka,LKA,1987,6.4373655
Sri Lanka,LKA,1988,7.6784134
Sri Lanka,LKA,1989,8.283118
Sri Lanka,LKA,1990,9.29914
Sri Lanka,LKA,1991,9.215753
Sri Lanka,LKA,1992,8.574973
Sri Lanka,LKA,1993,11.2247305
Sri Lanka,LKA,1994,12.091425
Sri Lanka,LKA,1995,13.3481455
Sri Lanka,LKA,1996,9.615833
Sri Lanka,LKA,1997,10.19354
Sri Lanka,LKA,1998,11.576465
Sri Lanka,LKA,1999,12.363165
Sri Lanka,LKA,2000,9.48614
Sri Lanka,LKA,2001,9.172494
Sri Lanka,LKA,2002,7.8969717
Sri Lanka,LKA,2003,9.6416235
Sri Lanka,LKA,2004,8.57465
Sri Lanka,LKA,2005,9.933459
Sri Lanka,LKA,2006,13.23987
Sri Lanka,LKA,2007,11.214323
Sri Lanka,LKA,2008,11.67665
Sri Lanka,LKA,2009,10.968926
Sri Lanka,LKA,2010,15.938224
Sri Lanka,LKA,2011,13.023108
Sri Lanka,LKA,2012,9.55508
Sri Lanka,LKA,2013,19.647856
Sri Lanka,LKA,2014,13.306982
Sri Lanka,LKA,2015,17.34208
Sri Lanka,LKA,2016,12.703047
Sri Lanka,LKA,2017,12.5164385
Sri Lanka,LKA,2018,18.95444
Sri Lanka,LKA,2019,15.296005
Sri Lanka,LKA,2020,16.486406
Sri Lanka,LKA,2021,22.733906
Sweden,SWE,1965,137.32338
Sweden,SWE,1966,134.63817
Sweden,SWE,1967,145.88005
Sweden,SWE,1968,144.18597
Sweden,SWE,1969,123.863945
Sweden,SWE,1970,123.25642
Sweden,SWE,1971,154.56503
Sweden,SWE,1972,163.79587
Sweden,SWE,1973,184.30455
Sweden,SWE,1974,176.29987
Sweden,SWE,1975,205.4163
Sweden,SWE,1976,208.64804
Sweden,SWE,1977,215.83676
Sweden,SWE,1978,239.13501
Sweden,SWE,1979,241.41907
Sweden,SWE,1980,251.5337
Sweden,SWE,1981,286.5437
Sweden,SWE,1982,276.81894
Sweden,SWE,1983,308.87637
Sweden,SWE,1984,351.21457
Sweden,SWE,1985,381.84854
Sweden,SWE,1986,385.00354
Sweden,SWE,1987,409.94867
Sweden,SWE,1988,410.16498
Sweden,SWE,1989,405.31598
Sweden,SWE,1990,414.1045
Sweden,SWE,1991,410.81302
Sweden,SWE,1992,406.7086
Sweden,SWE,1993,402.02655
Sweden,SWE,1994,389.6706
Sweden,SWE,1995,407.62863
Sweden,SWE,1996,370.93805
Sweden,SWE,1997,412.07477
Sweden,SWE,1998,439.59515
Sweden,SWE,1999,429.33246
Sweden,SWE,2000,409.44296
Sweden,SWE,2001,449.02502
Sweden,SWE,2002,399.56818
Sweden,SWE,2003,359.25687
Sweden,SWE,2004,414.81326
Sweden,SWE,2005,436.205
Sweden,SWE,2006,389.73492
Sweden,SWE,2007,406.41678
Sweden,SWE,2008,408.40793
Sweden,SWE,2009,369.33945
Sweden,SWE,2010,392.16238
Sweden,SWE,2011,405.08627
Sweden,SWE,2012,451.0372
Sweden,SWE,2013,411.92676
Sweden,SWE,2014,415.98618
Sweden,SWE,2015,438.72513
Sweden,SWE,2016,422.00372
Sweden,SWE,2017,444.10626
Sweden,SWE,2018,437.7342
Sweden,SWE,2019,451.86758
Sweden,SWE,2020,439.6592
Sweden,SWE,2021,456.36
Switzerland,CHE,1965,71.25541
Switzerland,CHE,1966,81.37222
Switzerland,CHE,1967,88.266754
Switzerland,CHE,1968,87.276535
Switzerland,CHE,1969,85.03862
Switzerland,CHE,1970,91.27419
Switzerland,CHE,1971,89.828964
Switzerland,CHE,1972,82.55583
Switzerland,CHE,1973,96.52103
Switzerland,CHE,1974,102.40603
Switzerland,CHE,1975,117.342834
Switzerland,CHE,1976,98.96343
Switzerland,CHE,1977,126.1926
Switzerland,CHE,1978,117.4579
Switzerland,CHE,1979,122.18942
Switzerland,CHE,1980,140.16443
Switzerland,CHE,1981,148.75537
Switzerland,CHE,1982,150.55214
Switzerland,CHE,1983,149.52194
Switzerland,CHE,1984,141.89752
Switzerland,CHE,1985,159.5061
Switzerland,CHE,1986,162.39163
Switzerland,CHE,1987,168.98172
Switzerland,CHE,1988,171.70665
Switzerland,CHE,1989,154.0787
Switzerland,CHE,1990,156.114
Switzerland,CHE,1991,160.93584
Switzerland,CHE,1992,164.33372
Switzerland,CHE,1993,173.18129
Switzerland,CHE,1994,185.95755
Switzerland,CHE,1995,176.00136
Switzerland,CHE,1996,157.83641
Switzerland,CHE,1997,174.40004
Switzerland,CHE,1998,174.00215
Switzerland,CHE,1999,190.99324
Switzerland,CHE,2000,186.14719
Switzerland,CHE,2001,199.30017
Switzerland,CHE,2002,181.36899
Switzerland,CHE,2003,179.8272
Switzerland,CHE,2004,174.45273
Switzerland,CHE,2005,156.4397
Switzerland,CHE,2006,167.26222
Switzerland,CHE,2007,178.81738
Switzerland,CHE,2008,179.52751
Switzerland,CHE,2009,177.59343
Switzerland,CHE,2010,175.18845
Switzerland,CHE,2011,165.66328
Switzerland,CHE,2012,179.21222
Switzerland,CHE,2013,180.03883
Switzerland,CHE,2014,183.10359
Switzerland,CHE,2015,171.56073
Switzerland,CHE,2016,156.78413
Switzerland,CHE,2017,153.8545
Switzerland,CHE,2018,164.79924
Switzerland,CHE,2019,175.21695
Switzerland,CHE,2020,169.8176
Switzerland,CHE,2021,156.05598
Taiwan,TWN,1965,7.646774
Taiwan,TWN,1966,7.868548
Taiwan,TWN,1967,7.7887096
Taiwan,TWN,1968,11.425807
Taiwan,TWN,1969,9.024731
Taiwan,TWN,1970,8.471774
Taiwan,TWN,1971,9.140054
Taiwan,TWN,1972,10.751613
Taiwan,TWN,1973,10.050806
Taiwan,TWN,1974,13.912635
Taiwan,TWN,1975,15.55672
Taiwan,TWN,1976,12.661828
Taiwan,TWN,1977,12.176881
Taiwan,TWN,1978,22.260572
Taiwan,TWN,1979,31.463202
Taiwan,TWN,1980,31.916935
Taiwan,TWN,1981,44.437546
Taiwan,TWN,1982,51.288162
Taiwan,TWN,1983,68.40114
Taiwan,TWN,1984,82.74873
Taiwan,TWN,1985,99.26622
Taiwan,TWN,1986,94.58388
Taiwan,TWN,1987,110.30006
Taiwan,TWN,1988,100.802765
Taiwan,TWN,1989,95.23789
Taiwan,TWN,1990,112.80128
Taiwan,TWN,1991,112.3071
Taiwan,TWN,1992,116.25477
Taiwan,TWN,1993,110.372574
Taiwan,TWN,1994,114.73283
Taiwan,TWN,1995,115.74414
Taiwan,TWN,1996,122.74824
Taiwan,TWN,1997,120.10379
Taiwan,TWN,1998,124.884796
Taiwan,TWN,1999,125.20377
Taiwan,TWN,2000,126.083916
Taiwan,TWN,2001,119.24491
Taiwan,TWN,2002,124.04777
Taiwan,TWN,2003,122.762535
Taiwan,TWN,2004,124.425064
Taiwan,TWN,2005,127.66094
Taiwan,TWN,2006,127.19106
Taiwan,TWN,2007,129.75188
Taiwan,TWN,2008,129.65347
Taiwan,TWN,2009,129.67374
Taiwan,TWN,2010,131.27924
Taiwan,TWN,2011,132.66844
Taiwan,TWN,2012,132.05798
Taiwan,TWN,2013,134.92436
Taiwan,TWN,2014,133.49615
Taiwan,TWN,2015,118.87002
Taiwan,TWN,2016,111.84744
Taiwan,TWN,2017,86.76943
Taiwan,TWN,2018,100.103836
Taiwan,TWN,2019,118.28423
Taiwan,TWN,2020,115.473274
Taiwan,TWN,2021,111.757385
Thailand,THA,1965,2.486828
Thailand,THA,1966,3.1462364
Thailand,THA,1967,4.0451612
Thailand,THA,1968,4.15457
Thailand,THA,1969,3.0930107
Thailand,THA,1970,5.2841396
Thailand,THA,1971,6.0559134
Thailand,THA,1972,5.1096773
Thailand,THA,1973,5.5591393
Thailand,THA,1974,7.268279
Thailand,THA,1975,10.050806
Thailand,THA,1976,10.754569
Thailand,THA,1977,9.65457
Thailand,THA,1978,6.239247
Thailand,THA,1979,9.648656
Thailand,THA,1980,3.7642472
Thailand,THA,1981,8.7940855
Thailand,THA,1982,11.343011
Thailand,THA,1983,10.82258
Thailand,THA,1984,12.067472
Thailand,THA,1985,10.914247
Thailand,THA,1986,16.357178
Thailand,THA,1987,12.009923
Thailand,THA,1988,11.090962
Thailand,THA,1989,16.368402
Thailand,THA,1990,14.569048
Thailand,THA,1991,13.416619
Thailand,THA,1992,12.364135
Thailand,THA,1993,10.775664
Thailand,THA,1994,13.183131
Thailand,THA,1995,19.950773
Thailand,THA,1996,21.995434
Thailand,THA,1997,21.814013
Thailand,THA,1998,16.035154
Thailand,THA,1999,11.51012
Thailand,THA,2000,19.102318
Thailand,THA,2001,20.120995
Thailand,THA,2002,23.904139
Thailand,THA,2003,24.833902
Thailand,THA,2004,22.907528
Thailand,THA,2005,23.244204
Thailand,THA,2006,31.072742
Thailand,THA,2007,31.994072
Thailand,THA,2008,32.578457
Thailand,THA,2009,34.987846
Thailand,THA,2010,34.305496
Thailand,THA,2011,43.34478
Thailand,THA,2012,50.63127
Thailand,THA,2013,52.10007
Thailand,THA,2014,59.29852
Thailand,THA,2015,59.65601
Thailand,THA,2016,66.8116
Thailand,THA,2017,78.43273
Thailand,THA,2018,97.18767
Thailand,THA,2019,106.00932
Thailand,THA,2020,98.457855
Thailand,THA,2021,100.96706
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.111727215
Trinidad and Tobago,TTO,1972,0.111727215
Trinidad and Tobago,TTO,1973,0.09257389
Trinidad and Tobago,TTO,1974,0.079804994
Trinidad and Tobago,TTO,1975,0.07342083
Trinidad and Tobago,TTO,1976,0.060651943
Trinidad and Tobago,TTO,1977,0.07342083
Trinidad and Tobago,TTO,1978,0.09257389
Trinidad and Tobago,TTO,1979,0.09257389
Trinidad and Tobago,TTO,1980,0.08299722
Trinidad and Tobago,TTO,1981,0.060651943
Trinidad and Tobago,TTO,1982,0.05745972
Trinidad and Tobago,TTO,1983,0.051075276
Trinidad and Tobago,TTO,1984,0.04149861
Trinidad and Tobago,TTO,1985,0.0542675
Trinidad and Tobago,TTO,1986,0.08299722
Trinidad and Tobago,TTO,1987,0.098958336
Trinidad and Tobago,TTO,1988,0.08618944
Trinidad and Tobago,TTO,1989,0.08299722
Trinidad and Tobago,TTO,1990,0.098958336
Trinidad and Tobago,TTO,1991,0.079804994
Trinidad and Tobago,TTO,1992,0.09576611
Trinidad and Tobago,TTO,1993,0.08938166
Trinidad and Tobago,TTO,1994,0.10215055
Trinidad and Tobago,TTO,1995,0.105342776
Trinidad and Tobago,TTO,1996,0.0542675
Trinidad and Tobago,TTO,1997,0.05745972
Trinidad and Tobago,TTO,1998,0.05745972
Trinidad and Tobago,TTO,1999,0.05745972
Trinidad and Tobago,TTO,2000,0.06421916
Trinidad and Tobago,TTO,2001,0.09444055
Trinidad and Tobago,TTO,2002,0.08580277
Trinidad and Tobago,TTO,2003,0.04263972
Trinidad and Tobago,TTO,2004,0.07969861
Trinidad and Tobago,TTO,2005,0.07692306
Trinidad and Tobago,TTO,2006,0.09063611
Trinidad and Tobago,TTO,2007,0.06879083
Trinidad and Tobago,TTO,2008,0.072649725
Trinidad and Tobago,TTO,2009,0.070513055
Trinidad and Tobago,TTO,2010,0.01111111
Trinidad and Tobago,TTO,2011,0.011055555
Trinidad and Tobago,TTO,2012,0.010972221
Trinidad and Tobago,TTO,2013,0.010916667
Trinidad and Tobago,TTO,2014,0.012166666
Trinidad and Tobago,TTO,2015,0.013861111
Trinidad and Tobago,TTO,2016,0.013777778
Trinidad and Tobago,TTO,2017,0.013694445
